imdb_id,script_id,title,year,gross (inflation-adjusted),link
tt0087469,1036,Indiana Jones and the Temple of Doom,1984,466,film_20100519/all_imsdb_05_19_10/Indiana-Jones-and-the-Temple-of-Doom.html
tt0087538,4468,The Karate Kid,1984,235,"http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Karate_Kid,_The_%281983%29.pdf"
tt0087747,8218,Moscow on the Hudson,1984,64,Moscow On The Hudson.pdf
tt0087800,1196,A Nightmare on Elm Street,1984,68,"film_20100519/all_imsdb_05_19_10/Nightmare-on-Elm-Street,-A.html"
tt0087843,5937,Once Upon a Time in America,1984,13,https://www.dropbox.com/sh/jpxh25l44yke4np/AAAk9C7n82L7RRrUqm4yHVZxa/ONCE%20UPON%20A%20TIME%20IN%20AMERICA%20%281984%29%20Sergio%20Leone%20%26%20Others%20%5BEnglish%20Translation%20by%20David%20Mills%5D.pdf?dl=0
tt0087957,1256,Purple Rain,1984,,film_20100519/all_imsdb_05_19_10/Purple-Rain.html
tt0087995,1273,Repo Man,1984,,film_20100519/all_imsdb_05_19_10/Repo-Man.html
tt0088128,6280,Sixteen Candles,1984,53,Sixteen Candles [John Hughes] [06.22.83] [scan].pdf
tt0088170,5028,Star Trek III: The Search for Spock,1984,197,http://www.scifiscripts.com/scripts/Trek/Star_Trek_III.htm
tt0088172,1371,Starman,1984,74,film_20100519/all_imsdb_05_19_10/Starman.html
tt0088206,3471,Supergirl,1984,35,http://www.imsdb.com/Movie Scripts/Supergirl Script.html
tt0088247,3511,The Terminator,1984,99,http://www.imsdb.com/Movie Scripts/Terminator Script.html
tt0088683,1564,Agnes of God,1985,,http://www.imsdb.com/Movie Scripts/Agnes of God Script.html
tt0088763,7856,Back to the Future,1985,517,BACK TO THE FUTURE (1985) Robert Zemeckis & Bob Gale [1984-10-12][4th].pdf
tt0088814,6026,The Black Cauldron,1985,51,http://www.scifiscripts.com/cartoon/blackcauldron.txt
tt0088846,774,Brazil,1985,24,film_20100519/all_imsdb_05_19_10/Brazil.html
tt0088847,1919,The Breakfast Club,1985,93,"http://www.imsdb.com/Movie Scripts/Breakfast Club, The Script.html"
tt0088930,5297,Clue,1985,7,http://www.awesomefilm.comscript/clue.html
tt0088936,811,Code of Silence,1985,,film_20100519/all_imsdb_05_19_10/Code-of-Silence.html
tt0088993,844,Day of the Dead,1985,,film_20100519/all_imsdb_05_19_10/Day-of-the-Dead.html
tt0089155,917,Fletch,1985,114,film_20100519/all_imsdb_05_19_10/Fletch.html
tt0089346,7424,Into the Night,1985,16,Into the Night.pdf
tt0089424,2711,Kiss of the Spider Woman,1985,,http://www.dailyscript.com/scripts/KissOfTheSpiderWoman.pdf
tt0089469,4515,Legend,1985,37,http://www.angelfire.com/movies/ridleyscott/script/LegendOfDarkness.txt
tt0089504,8272,Lost in America,1985,,lost_in_america.pdf
tt0089537,8423,Mala Noche,1986,,Mala-Noche-1985-Draft-Script.pdf
tt0089686,6161,A Nightmare on Elm Street 2: Freddy's Revenge,1985,73,NIGHTMARE ON ELMS STREET 2 - FREDDY'S REVENGE by David Chaskin.pdf
tt0089880,1264,Rambo: First Blood Part II,1985,367,film_20100519/all_imsdb_05_19_10/Rambo-First-Blood-II-The-Mission.html
tt0089886,1267,Real Genius,1985,31,film_20100519/all_imsdb_05_19_10/Real-Genius.html
tt0090021,1329,Silver Bullet,1985,,film_20100519/all_imsdb_05_19_10/Silver-Bullet.html
tt0090022,4960,Silverado,1985,81,http://www.dailyscript.com/scripts/Silverado.txt
tt0090060,3413,St. Elmo's Fire,1985,92,http://www.imsdb.com/Movie Scripts/St. Elmo's Fire Script.html
tt0090305,6279,Weird Science,1985,39,Weird Science [John Hughes] [09.24.84] [Rev. Final] [Scan].pdf
tt0090329,1482,Witness,1985,160,film_20100519/all_imsdb_05_19_10/Witness.html
tt0090605,1597,Aliens,1986,199,http://www.imsdb.com/Movie Scripts/Aliens Script.html
tt0090756,1866,Blue Velvet,1986,20,http://www.imsdb.com/Movie Scripts/Blue Velvet Script.html
tt0090966,8220,Down and Out in Beverly Hills,1986,145,Down And Out In Beverly Hills (aka Jerry Saved From Drowning) [Scan].pdf
tt0091042,909,Ferris Bueller's Day Off,1986,164,film_20100519/all_imsdb_05_19_10/Ferris-Bueller's-Day-Off.html
tt0091080,4236,Jason Lives: Friday the 13th Part VI,1986,44,http://www.horrorlair.com/scripts/friday13th6.txt
tt0091167,2472,Hannah and Her Sisters,1986,94,http://www.imsdb.com/Movie Scripts/Hannah and Her Sisters Script.html
tt0091203,2540,Highlander,1986,13,http://www.scifiscripts.com/scripts/Highlander_final.txt
tt0091306,6798,Jumpin' Jack Flash,1986,60,Jumpin' Jack Flash (1986.01.13).pdf
tt0091474,1136,Manhunter,1986,20,film_20100519/all_imsdb_05_19_10/Manhunter.html
tt0091499,6580,Maximum Overdrive,1986,17,Maximum Overdrive.pdf
tt0091557,8452,The Mosquito Coast,1986,33,"MOSQUITO COAST, THE (1986) by Paul Schrader.pdf"
tt0091738,1220,Peggy Sue Got Married,1986,97,film_20100519/all_imsdb_05_19_10/Peggy-Sue-Got-Married.html
tt0091763,3110,Platoon,1986,323,http://www.imsdb.com/Movie Scripts/Platoon Script.html
tt0091867,4892,A Room with a View,1985,51,http://www.dailyscript.com/scripts/A_Room_With_A_View.pdf
tt0091875,6372,Running Scared,1986,90,Running%20Scared.pdf
tt0091983,7593,Something Wild,1986,19,"Frye, E. Max - Something Wild.pdf"
tt0092005,5023,Stand by Me,1986,122,http://www.moviescriptsandscreenplays.com/johncusack/scripts/standbyme.txt
tt0092007,5029,Star Trek IV: The Voyage Home,1986,257,http://www.scifiscripts.com/scripts/Trek/Star_Trek_IV.htm
tt0092099,3576,Top Gun,1986,422,http://www.imsdb.com/Movie Scripts/Top Gun Script.html
tt0092654,3925,The Big Easy,1986,41,http://www.dailyscript.com/scripts/bigeasy.pdf
tt0092699,1928,Broadcast News,1987,113,http://www.imsdb.com/Movie Scripts/Broadcast News Script.html
tt0093058,2350,Full Metal Jacket,1987,103,http://www.imsdb.com/Movie Scripts/Full Metal Jacket Script.html
tt0093177,2519,Hellraiser,1987,32,http://www.imsdb.com/Movie Scripts/Hellraiser Script.html
tt0093209,4369,Hope and Glory,1987,22,http://www.dailyscript.com/scripts/hopeandglory.html
tt0093223,7445,House of Games,1987,5,House of Games.pdf
tt0093260,2613,Innerspace,1987,57,http://www.imsdb.com/Movie Scripts/Innerspace Script.html
tt0093300,4450,Jaws: The Revenge,1987,46,http://www.horrorlair.com/scripts/jaws_the_revenge.txt
tt0093378,7521,La Bamba,1987,120,LA BAMBA (1987) (aka LA BAMBA!) by Luis Valdez [1985.12.06] [2nd] [Scan].pdf
tt0093409,2755,Lethal Weapon,1987,145,http://www.imsdb.com/Movie Scripts/Lethal Weapon Script.html
tt0093415,8453,Light of Day,1987,23,LIGHT OF DAY (1987) 1985.11.20 draft by Paul Schrader.pdf
tt0093437,4559,The Lost Boys,1987,71,http://www.dailyscript.com/scripts/TheLostBoys.htm
tt0093565,2949,Moonstruck,1987,179,http://www.imsdb.com/Movie Scripts/Moonstruck Script.html
tt0093605,4685,Near Dark,1987,7,http://www.dailyscript.com/scripts/NearDark.pdf
tt0093629,4706,A Nightmare on Elm Street 3: Dream Warriors,1987,99,http://www.horrorlair.com/scripts/nightmare_on_elm_street3.txt
tt0093773,1244,Predator,1987,132,film_20100519/all_imsdb_05_19_10/Predator.html
tt0093777,6846,Prince of Darkness,1987,31,"Prince of Darkness (John Carpenter as Martin Quatermass, Revised Shooting Draft, 4-25-87).pdf"
tt0093779,1246,The Princess Bride,1987,68,"film_20100519/all_imsdb_05_19_10/Princess-Bride,-The.html"
tt0093822,6145,Raising Arizona,1987,50,RAISING ARIZONA by Ethan & Joel Coen.pdf
tt0094008,3390,Someone to Watch Over Me,1987,22,http://www.imsdb.com/Movie Scripts/Someone To Watch Over Me Script.html
tt0094012,5350,Spaceballs,1987,84,http://www.awesomefilm.comscript/spcballs.txt
tt0094074,5076,Superman IV: The Quest for Peace,1987,34,http://www.scifiscripts.com/scripts/superman_IV.txt
tt0094137,1408,3 Men and a Baby,1987,373,film_20100519/all_imsdb_05_19_10/Three-Men-and-a-Baby.html
tt0094155,1414,Tin Men,1987,56,film_20100519/all_imsdb_05_19_10/Tin-Men.html
tt0094291,3673,Wall Street,1987,97,http://www.imsdb.com/Movie Scripts/Wall Street Script.html
tt0094332,9231,The Witches of Eastwick,1987,141,http://indiegroundfilms.files.wordpress.com/2014/01/witches-of-eastwick-the-may-1986-numbered-revised-2nd.pdf
tt0094602,642,Above the Law,1988,40,film_20100519/all_imsdb_05_19_10/Above-the-Law.html
tt0094631,652,Alien Nation,1988,53,film_20100519/all_imsdb_05_19_10/Alien-Nation.html
tt0094715,3902,Beaches,1988,120,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Beaches.pdf
tt0094721,3909,Beetlejuice,1988,155,http://www.dailyscript.com/scripts/beetlejuice_skaaren_.html
tt0094737,1811,Big,1988,243,http://www.imsdb.com/Movie Scripts/Big Script.html
tt0094761,6239,The Blob,1988,17,"Blob, The (1988).pdf"
tt0094812,1940,Bull Durham,1988,107,http://www.imsdb.com/Movie Scripts/Bull Durham Script.html
tt0094898,7429,Coming to America,1988,270,Coming To America (aka The Quest) (1987.09.02).pdf
tt0094919,7261,Critters 2,1988,8,CRITTERS 2 (1988) (aka CALL OF THE CRITTERS) by David Twohy (aka D.T. Twohy) (Rev. - Mick Garris) [1987.10.13] [3rd].pdf
tt0094964,7215,Dead Ringers,1988,19,Dead Ringers.pdf
tt0095016,2154,Die Hard,1988,172,http://www.imsdb.com/Movie Scripts/Die Hard Script.html
tt0095250,1815,The Big Blue,1988,,"http://www.imsdb.com/Movie Scripts/Big Blue, The Script.html"
tt0095253,7308,The Great Outdoors,1988,87,"GREAT OUTDOORS, THE by John Hughes [10.18.1987].pdf"
tt0095271,4315,Halloween 4: The Return of Michael Myers,1988,37,http://www.horrorlair.com/scripts/halloween4.txt
tt0095497,4507,The Last Temptation of Christ,1988,17,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Last_Temptation_Of_Christ.pdf
tt0095742,4702,A Nightmare on Elm Street 4: The Dream Master,1988,104,http://www.dailyscript.com/scripts/A-Nightmare-on-Elm-Street-4.txt
tt0095765,2011,Cinema Paradiso,1988,,http://www.imsdb.com/Movie Scripts/Cinema Paradiso Script.html
tt0095963,8417,Red Heat,1988,74,Red Heat (1987.08.17).pdf
tt0096256,6847,They Live,1988,27,"They Live (John Carpenter as Frank Armitage, Shooting Script, Rev. 2-10-88).pdf"
tt0096320,3625,Twins,1988,237,http://www.imsdb.com/Movie Scripts/Twins Script.html
tt0096438,5225,Who Framed Roger Rabbit,1988,325,http://www.dailyscript.com/scripts/roger-rabbit.html
tt0096446,3724,Willow,1988,121,http://www.imsdb.com/Movie Scripts/Willow Script.html
tt0096463,5362,Working Girl,1988,135,http://www.awesomefilm.comscript/workinggirl.txt
tt0096754,1547,The Abyss,1989,118,"http://www.imsdb.com/Movie Scripts/Abyss, The Script.html"
tt0096874,3881,Back to the Future Part II,1989,258,http://www.scifiscripts.com/scripts/back_to_the_future_2_3.pdf
tt0096895,725,Batman,1989,550,film_20100519/all_imsdb_05_19_10/Batman.html
tt0096933,744,Black Rain,1989,99,film_20100519/all_imsdb_05_19_10/Black-Rain.html
tt0096969,8025,Born on the Fourth of July,1989,153,Born on the Fourth of July (June 1978 Draft) (scanned).pdf
tt0097027,6443,Casualties of War,1989,40,Casualties Of War.pdf
tt0097165,2126,Dead Poets Society,1989,210,http://www.imsdb.com/Movie Scripts/Dead Poets Society Script.html
tt0097216,861,Do the Right Thing,1989,60,film_20100519/all_imsdb_05_19_10/Do-The-Right-Thing.html
tt0097240,8073,Drugstore Cowboy,1989,10,Screenplay-Drugstore_Cowboy.pdf
tt0097243,2190,A Dry White Season,1989,8,"http://www.imsdb.com/Movie Scripts/Dry White Season, A Script.html"
tt0097289,2234,Erik the Viking,1989,4,http://www.dailyscript.com/scripts/erik_the_viking.html
tt0097322,2259,The Fabulous Baker Boys,1989,36,http://www.dailyscript.com/scripts/fabulous_baker_boys_april_1985.html
tt0097334,8241,Farewell to the King,1989,5,Farewell to the King [p. 80].pdf
tt0097351,2282,Field of Dreams,1989,141,http://www.imsdb.com/Movie Scripts/Field of Dreams Script.html
tt0097388,926,Friday the 13th Part VIII: Jason Takes Manhattan,1989,31,film_20100519/all_imsdb_05_19_10/Friday-the-13th-Part-VIII-Jason-Takes-Manhattan.html
tt0097428,2405,Ghostbusters II,1989,245,http://www.imsdb.com/Movie Scripts/Ghostbusters 2 Script.html
tt0097438,8063,Gleaming the Cube,1989,6,Gleaming The Cube (1987.02.17) [Scan].pdf
tt0097441,8411,Glory,1989,58,Glory.pdf
tt0097474,6119,Halloween 5,1989,25,Halloween 5.pdf
tt0097493,4345,Heathers,1988,2,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Heathers.HTM
tt0097576,2604,Indiana Jones and the Last Crusade,1989,431,http://www.imsdb.com/Movie Scripts/Indiana Jones and the Last Crusade Script.html
tt0097737,1097,Leviathan,1989,34,film_20100519/all_imsdb_05_19_10/Leviathan.html
tt0097757,2784,The Little Mermaid,1989,241,"http://www.imsdb.com/Movie Scripts/Little Mermaid, The Script.html"
tt0097806,4577,The Magic Toyshop,1987,,http://www.aellea.com/emruf3/toyshop.html
tt0097815,2824,Major League,1989,109,http://www.imsdb.com/Movie Scripts/Major League Script.html
tt0097958,8011,Christmas Vacation,1989,156,Christmas Vacation.pdf
tt0097981,4703,A Nightmare on Elm Street 5: The Dream Child,1989,48,http://www.dailyscript.com/scripts/A-Nightmare-on-Elm-Street-5.txt
tt0098084,3082,Pet Sematary,1989,126,http://www.dailyscript.com/scripts/Pet-Sematary.html
tt0098258,4914,Say Anything...,1989,45,http://www.moviescriptsandscreenplays.com/johncusack/scripts/sayanything.txt
tt0098273,4923,Sea of Love,1989,128,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Sea_of_Love.pdf
tt0098382,5030,Star Trek V: The Final Frontier,1989,120,http://www.scifiscripts.com/scripts/Trek/Star_Trek_V.htm
tt0098524,5155,True Believer,1989,19,http://www.dailyscript.com/scripts/True%20Believer.txt
tt0098554,6301,Uncle Buck,1989,146,Uncle Buck [John Hughes] [10.07.88] [Scan].pdf
tt0098625,6852,We're No Angels,1989,23,were-no-angels_draft2_davidmamet.pdf
tt0098635,9223,When Harry Met Sally...,1989,203,http://indiegroundfilms.files.wordpress.com/2014/01/when-harry-met-sally-aug-23-88-numbered-pink.pdf
tt0098663,8080,The Wizard,1989,31,"Wizard, The (1989) [4-12-1989] (1).pdf"
tt0098724,3301,"Sex, Lies, and Videotape",1989,54,"http://www.imsdb.com/Movie Scripts/Sex, Lies and Videotape Script.html"
tt0098987,3806,The Adventures of Ford Fairlane,1990,44,http://www.dailyscript.com/scripts/ford-fairlane_early.html
tt0099077,706,Awakenings,1990,107,film_20100519/all_imsdb_05_19_10/Awakenings.html
tt0099088,3882,Back to the Future Part III,1990,180,http://www.scifiscripts.com/scripts/back_to_the_future_2_3.pdf
tt0099141,8095,Bird on a Wire,1990,146,Bird On A Wire (1988.12.25) [Scan].pdf
tt0099165,761,The Bonfire of the Vanities,1990,32,film_20100519/all_imsdb_05_19_10/Bonfire-of-the-Vanities.html
tt0099291,5298,Come See the Paradise,1990,1,http://www.awesomefilm.comscript/seetheparadise.txt
tt0099348,2100,Dances with Wolves,1990,378,http://www.imsdb.com/Movie Scripts/Dances with Wolves Script.html
tt0099371,7383,Days of Thunder,1990,170,Days of Thunder.pdf
tt0099423,2156,Die Hard 2,1990,242,http://www.imsdb.com/Movie Scripts/Die Hard 2 Script.html
tt0099487,878,Edward Scissorhands,1990,116,film_20100519/all_imsdb_05_19_10/Edward-Scissorhands.html
tt0099653,2389,Ghost,1990,448,http://www.imsdb.com/Movie Scripts/Ghost Script.html
tt0099685,4292,Goodfellas,1990,96,http://www.dailyscript.com/scripts/goodfellas.html
tt0099700,973,Gremlins 2: The New Batch,1990,85,film_20100519/all_imsdb_05_19_10/Gremlins-2.html
tt0099703,2455,The Grifters,1990,27,"http://www.imsdb.com/Movie Scripts/Grifters, The Script.html"
tt0099739,986,Hard to Kill,1990,97,film_20100519/all_imsdb_05_19_10/Hard-to-Kill.html
tt0099740,4334,Hardware,1990,11,http://web.archive.org/web/20040321134849/http://www.kotinet.com/nagtloper/write/hardware.pdf
tt0099785,7120,Home Alone,1990,588,Home Alone (1990.02.02).pdf
tt0099810,2578,The Hunt for Red October,1990,250,"http://www.imsdb.com/Movie Scripts/Hunt for Red October, The Script.html"
tt0099871,1053,Jacob's Ladder,1990,53,film_20100519/all_imsdb_05_19_10/Jacob's-Ladder.html
tt0100133,4609,Memphis Belle,1990,56,http://www.dailyscript.com/scripts/Memphis_Belle.pdf
tt0100157,2930,Misery,1990,126,http://www.dailyscript.com/scripts/misery.html
tt0100212,7926,My Blue Heaven,1990,48,My Blue Heaven (1988.11.04).pdf
tt0100224,7441,Narrow Margin,1990,22,Narrow Margin 4.24.89 Revised Pink.pdf
tt0100403,7233,Predator 2,1990,63,PREDATOR 2 (1990) by Jim Thomas & John Thomas [1989.12.15] [2nd] [Scan].pdf
tt0100405,1245,Pretty Woman,1990,366,film_20100519/all_imsdb_05_19_10/Pretty-Woman.html
tt0100477,3201,The Rescuers Down Under,1990,57,"http://www.imsdb.com/Movie Scripts/Rescuers Down Under, The Script.html"
tt0100485,7426,Revenge,1990,32,Revenge.pdf
tt0100507,7877,Rocky V,1990,84,Rocky V [11-6-1989] [Scan].pdf
tt0100791,3569,To Sleep with Anger,1990,2,http://www.imsdb.com/Movie Scripts/To Sleep with Anger Script.html
tt0100802,7540,Total Recall,1990,244,Total Recall (8-22-1989) (Final) (Digital).pdf
tt0100814,3597,Tremors,1990,34,http://www.imsdb.com/Movie Scripts/Tremors Script.html
tt0100935,3713,Wild at Heart,1990,30,http://www.imsdb.com/Movie Scripts/Wild At Heart Script.html
tt0101272,1555,The Addams Family,1991,235,http://www.dailyscript.com/scripts/the_addams_family.pdf
tt0101327,3834,American Shaolin,1991,,http://www.awesomefilm.com/script/ashaolin.html
tt0101393,1735,Backdraft,1991,160,http://www.imsdb.com/Movie Scripts/Backdraft Script.html
tt0101410,715,Barton Fink,1991,12,film_20100519/all_imsdb_05_19_10/Barton-Fink.html
tt0101414,9254,Beauty and the Beast,1991,452,http://www.fpx.de/fp/Disney/Scripts/BeautyAndTheBeast.txt
tt0101507,7796,Boyz n the Hood,1991,118,Boyz N the Hood (1990.09.28) [Scan].pdf
tt0101540,7382,Cape Fear,1991,163,Cape Fear - 1990-08-31 - Draft.pdf
tt0101545,6611,Career Opportunities,1991,23,Career Opportunities [John Hughes] [09.12.89] [Scan].pdf
tt0101635,6612,Curly Sue,1991,69,Curly Sue [John Hughes] [07.01.90] [Scan].pdf
tt0101669,7549,Dead Again,1991,78,DEAD AGAIN by Scott Frank [1990-8-27].pdf
tt0101694,7870,Deceived,1991,59,Deceived (1991).pdf
tt0101698,8274,Defending Your Life,1991,33,DEFENDING YOUR LIFE by Albert Brooks [1989.11.01] [Scan].pdf
tt0101761,871,The Doors,1991,72,"film_20100519/all_imsdb_05_19_10/Doors,-The.html"
tt0101862,5309,Father of the Bride,1991,184,http://www.awesomefilm.comscript/fatherofthebride.txt
tt0101889,4216,The Fisher King,1991,86,http://www.dailyscript.com/scripts/fisher-king_early.html
tt0101917,6356,Freddy's Dead: The Final Nightmare,1991,72,Nightmare On Elm Street 6 - Freddys Dead (1991) [1990-10-29] [3rd Num.] [Rev. 1990-12-19] [Scan].pdf
tt0101921,4241,Fried Green Tomatoes,1991,165,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Fried_Green_Tomatoes.pdf
tt0102057,8618,Hook,1991,247,Hook (early).pdf
tt0102070,2569,Hudson Hawk,1991,35,http://www.dailyscript.com/scripts/Hudson_Hawk.PDF
tt0102138,2682,JFK,1991,145,http://www.imsdb.com/Movie Scripts/JFK Script.html
tt0102181,1067,Kafka,1991,2,film_20100519/all_imsdb_05_19_10/Kafka.html
tt0102266,1085,The Last Boy Scout,1991,122,"film_20100519/all_imsdb_05_19_10/Last-Boy-Scout,-The.html"
tt0102307,2770,Light Sleeper,1992,2,http://www.imsdb.com/Movie Scripts/Light Sleeper Script.html
tt0102316,7535,Little Man Tate,1991,51,Little Man Tate (1990.05.14).pdf
tt0102411,7135,The Marrying Man,1991,25,"MARRYING MAN, THE (1991) by Neil Simon [1989.10.25] [Scan].pdf"
tt0102492,1178,My Girl,1991,123,film_20100519/all_imsdb_05_19_10/My-Girl.html
tt0102494,8420,My Own Private Idaho,1991,13,My Own Private Idaho.pdf
tt0102510,4679,The Naked Gun 2½: The Smell of Fear,1991,179,"http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Naked_Gun_II,_The.pdf"
tt0102511,7212,Naked Lunch,1991,5,Naked Lunch (1991) [1990-2-12] [1st] [Scan].pdf
tt0102685,3116,Point Break,1991,89,http://www.imsdb.com/Movie Scripts/Point Break Script.html
tt0102753,3174,Rambling Rose,1991,12,http://www.imsdb.com/Movie Scripts/Rambling Rose Script.html
tt0102789,6731,Ricochet,1991,45,Ricochet (1990.11.07).pdf
tt0102798,1283,Robin Hood: Prince of Thieves,1991,343,film_20100519/all_imsdb_05_19_10/Robin-Hood-Prince-of-Thieves.html
tt0102803,6727,The Rocketeer,1991,96,"Rocketeer, The (1990.03.02).pdf"
tt0102926,1330,The Silence of the Lambs,1991,270,film_20100519/all_imsdb_05_19_10/Silence-of-the-Lambs.html
tt0102975,5033,Star Trek VI: The Undiscovered Country,1991,154,http://www.scifiscripts.com/scripts/Trek/Star_Trek_VI.htm
