"author_id","first_name","middle_name","last_name","alt_name","birth_year","death_year","gender"
372,"Robert","Williams","Buchanan",NULL,1841,1901,"M"
373,"Frances","Hodgson","Burnett","Frances Eliza Hodgson (maiden name)",1849,1924,"F"
374,"Beatrice","May","Butt","Allhusen (married name)",1853,1918,"F"
375,"Bertha","Henry","Buxton","Leopold (maiden name); B. H. Bee (pseudonym); Auntie Bee (pseudonym)",1844,1881,"F"
376,"William","Wilthew","Fenn",NULL,1827,1906,"M"
377,"T.","A.","Byrne",NULL,NULL,NULL,"U"
378,"Emma","Frances","Brooke","E. Fairfax Byrrne (pseudonym)",1844,1926,"F"
379,"Florence",NULL,"Caddy","Tompson (maiden name)",1837,1923,"F"
380,"Hall",NULL,"Caine","Sir Thomas Henry Hall Caine (legal name)",1853,1931,"M"
381,"Mona",NULL,"Caird","G. Noel Hatton (pseudonym); Alison (maiden name)",1854,1932,"F"
382,"Ada",NULL,"Cambridge","Cross (married name)",1844,1926,"F"
383,"Caroline","Emily","Cameron","Sharp (maiden name); Mrs. H. Lovett Cameron (familiar name)",1844,1921,"F"
384,"M.","Montgomery","Campbell",NULL,NULL,NULL,"U"
385,"J.",NULL,"Carmichael",NULL,NULL,NULL,"U"
386,"Alaric",NULL,"Carr",NULL,NULL,NULL,"U"
387,"Alice","Vansittart","Carr","Strettel (maiden name); Mrs. J. Comyns Carr (married name)",1850,1927,"F"
388,"Mary","Elizabeth","Carter","Stevenson (married name)",1853,1935,"F"
389,"F.","L.","Cartwright","Rt. Hon. Sir Fairfax Leighton Cartwright (legal name)",1857,1928,"M"
390,"Georgina",NULL,"Drewry","Ina Leon Cassilis (pseudonym)",1844,1924,"F"
391,"Mrs. Charles",NULL,"Chapman","M. L. C. (legal name)",NULL,NULL,"F"
392,"Clara",NULL,"Cheeseman",NULL,1852,1943,"F"
393,"Annie","Charlotte Catharine","Aldrich","Catharine Childar (pseudonym)",1842,1916,"F"
394,NULL,NULL,"Christel","(pseudonym)",NULL,NULL,"U"
395,"Mrs. A.","B.","Church",NULL,NULL,NULL,"F"
396,"Wilhelmina","Martha","James","Austin Clare (pseudonym)",1845,1932,"F"
397,"Vere",NULL,"Clavering",NULL,NULL,NULL,"F"
398,"Lady Margaret",NULL,"Clay","Barclay (maiden name)",1849,1915,"F"
399,"Robert",NULL,"Cleland",NULL,NULL,NULL,"M"
400,"Katherine",NULL,"Clive",NULL,NULL,NULL,"F"
402,"John",NULL,"Coleman",NULL,1831,1904,"M"
403,"Christabel","Rose","Coleridge",NULL,1843,1921,"F"
404,"Frances",NULL,"Collins","Cotton (maiden name); Mrs. Mortimer Collins (familiar name)",1840,1886,"F"
405,"Mabel",NULL,"Collins","Cook (married name)",1851,1927,"F"
406,"George","Hatton","Colomb","Colonel (rank)",1825,1910,"M"
407,"Margaret","Julia","Scott","Colquhoun (maiden name); M.J. Colquhoun (pseudonym)",1843,1913,"F"
409,"Frederick","John","Fargus","Hugh Conway (pseudonym)",1847,1885,"M"
411,"Elizabeth","Burgoyne","Corbett","Mrs. George Corbett (familiar name)",1846,1930,"F"
412,"Dorothea","Mary","Corbould",NULL,1849,1928,"F"
413,"Marie",NULL,"Corelli","(pseudonym); Mackay (legal name)",1855,1924,"F"
414,"Kate",NULL,"Cousins",NULL,NULL,NULL,"F"
416,"F.","Marion","Crawford","Francis Marion Crawford (legal name)",1854,1909,"M"
418,"Henry",NULL,"Cresswell",NULL,NULL,NULL,"M"
419,"Bithia","Mary","Croker","Sheppard (maiden name)",1860,1921,"F"
420,"May",NULL,"Crommelin","(pseudonym); Maria Henrietta de la Cherois (legal name)",1850,1930,"F"
422,"G.",NULL,"Curzon",NULL,NULL,NULL,"U"
423,"Paul",NULL,"Cushing","(pseudonym); Roland Alexander Woodseys (legal name)",1854,1919,"M"
424,"John",NULL,"Dalby",NULL,NULL,NULL,"M"
425,"Francesca","Maria","Steele","Darley Dale (pseudonym)",1849,1931,"F"
426,"John","Bowles","Daly",NULL,1844,NULL,"M"
427,"Hugh","Coleman","Davidson",NULL,1852,1934,"M"
428,"Adrien",NULL,"De Valvedre","(pseudonym)",NULL,NULL,"U"
429,"Mary","Bathurst","Deane",NULL,1845,1940,"F"
430,"John","Leith","Veitch","[James] Leith Derwent (pseudonym)",1855,1904,"M"
431,"Helen",NULL,"Dickens",NULL,NULL,NULL,"F"
432,"Alice","Mangoldt","Diehl","Mangoldt (maiden name)",1844,1912,"F"
433,"Elizabeth","O'Shea","Dillon","O'Shea (maiden name); Mrs. J. J. O'Shea Dillon (familiar name)",NULL,NULL,"F"
434,"Elizabeth","Amy","Dillwyn",NULL,1845,1935,"F"
435,"Lady Florence","Caroline","Dixie","Douglas (maiden name)",1855,1905,"F"
436,"Elizabeth","Mary","Dobell","Fordham (maiden name)",1828,1908,"F"
437,"Sarah",NULL,"Doudney",NULL,1843,1926,"F"
438,"Richard",NULL,"Dowling","Marcus Fall (pseudonym)",1846,1898,"M"
439,"Alexander","James","Duffield",NULL,1821,1890,"M"
440,"Charles","Henry","Eden",NULL,1839,1900,"M"
442,"Mrs. H.","Bennett","Edwards","Ada Rosalind Cox (maiden name)",1844,1936,"F"
443,"Barbara",NULL,"Elbon","(pseudonym); Leonora B. Halstead (legal name)",1855,1929,"F"
444,"Anne",NULL,"Elliot",NULL,1856,1941,"F"
445,"Frances",NULL,"Elliot","Dickinson (maiden name); Geils (first married name)",1820,1898,"F"
446,"A.","Montgomery","Ellis",NULL,NULL,NULL,"M"
447,"Henry",NULL,"Erroll",NULL,NULL,NULL,"M"
448,"Violet",NULL,"Fane","(pseudonym); Lady Mary Montgomerie Currie (legal name)",1843,1905,"F"
449,"Benjamin","Leopold","Farjeon",NULL,1838,1903,"M"
450,"Percy",NULL,"Fendall","Arthur Perceval Fendall (legal name)",1850,1917,"M"
451,"Ada","Fielder","King",NULL,NULL,NULL,"F"
452,"George","Ralph Fitzroy","Cole",NULL,1849,1910,"M"
453,"Joseph",NULL,"Fogerty",NULL,1831,1899,"M"
454,"Gertrude",NULL,"Forde",NULL,NULL,NULL,"F"
455,"Caroline","Janet","Fothergill",NULL,1858,1937,"F"
456,"Jessie",NULL,"Fothergill",NULL,1851,1891,"F"
457,"John","Milner","Fothergill",NULL,1841,1888,"M"
459,"Mrs. Alexander",NULL,"Fraser","Caroline Rosetta Small (maiden name)",1833,1908,"F"
460,"Fanny","Mary","Gallaher","Sydney Starr (pseudonym)",1854,1935,"F"
461,"James","William","Gambier",NULL,1841,1909,"M"
462,"Philip",NULL,"Gaskell",NULL,NULL,NULL,"M"
463,"Dorothea",NULL,"Gerard","E. D. Gerard (pseudonym); Mme Longard de Longgarde (married name)",1855,1915,"F"
464,"D.","Cecil","Gibbs",NULL,NULL,NULL,"M"
465,"Theo",NULL,"Gift","(pseudonym); Dorothy Boulger (legal name); Havers (maiden name)",1847,1923,"F"
466,"Edward",NULL,"Gilliat",NULL,1841,1915,"M"
467,"Hélène","E. A.","Gingold","Cowen (married name)",1866,1926,"F"
468,"George",NULL,"Gissing",NULL,1857,1903,"M"
469,"Elizabeth",NULL,"Glaister",NULL,1840,1892,"F"
470,"Mary","Rose","Godfrey","Mrs. G. W. Godfrey (familiar name)",1843,1888,"F"
471,"Edward","J.","Goodman",NULL,1836,1921,"M"
472,"Emilia","Julia","Aylmer-Gowing","Blake (maiden name)",1846,1905,"F"
473,"William",NULL,"Graham",NULL,NULL,NULL,"M"
474,"Maria","Margaret","Grant","Miss Grant (familiar name)",1841,1928,"F"
475,"Arnold",NULL,"Gray","(pseudonym?)",NULL,NULL,"F"
476,"Annie",NULL,"Cox","Annabel Gray (pseudonym); Wilson (maiden name); Elma (pseudonym)",1845,1919,"F"
477,"Maxwell",NULL,"Gray","(pseudonym); Mary Gleed Tuttiett (legal name)",1847,1923,"F"
478,"Evelyn","Ward Everett","Green","Cecil Adair (pseudonym); E. Ward (pseudonym); H.F.E. (pseudonym)",1856,1932,"F"
479,"Percy",NULL,"Greg",NULL,1836,1889,"M"
480,"Lady Violet",NULL,"Greville","Lady Beatrice Violet Graham (maiden name)",1842,1932,"F"
481,"Henry","Rowland","Brown","Oliver Grey (pseudonym)",1865,1922,"M"
482,"Major Arthur","George Frederick","Griffiths",NULL,1838,1908,"M"
483,"W.","B.","Guinee",NULL,NULL,NULL,"U"
484,"Helen","F.","Hetherington","Helena Gullifer (pseudonym)",NULL,NULL,"F"
485,"Alan","Stepney","Gulston",NULL,1844,1919,"M"
486,"H.","Rider","Haggard","Henry Rider Haggard (legal name)",1856,1925,"M"
487,"William","Alexander Baillie","Hamilton",NULL,1844,1920,"M"
488,"Sir Edward","Bruce","Hamley","Lt. General (rank)",1824,1893,"M"
489,"William","Money","Hardinge",NULL,1854,1916,"M"
490,"Iza","Duffus","Hardy",NULL,1850,1922,"F"
491,"Joanna",NULL,"Harrison",NULL,NULL,NULL,"F"
493,"W.",NULL,"Hartley",NULL,NULL,NULL,"U"
494,"Robert","Langstaff de","Havilland",NULL,1852,1890,"M"
495,"C.","M.","Hawksford",NULL,NULL,NULL,"U"
496,"Julian",NULL,"Hawthorne",NULL,1846,1934,"M"
497,"Mary","Cecil","Hay","Mark Hardcastle (pseudonym); Markham Howard (pseudonym)",1840,1886,"F"
499,"Ben",NULL,"Hayward",NULL,NULL,NULL,"M"
500,"Paul",NULL,"Heyse","Johann Ludwig Paul Heyse (legal name)",1830,1914,"M"
501,"William","Theodore","Hickman",NULL,1836,1917,"M"
502,"John",NULL,"Hill",NULL,NULL,1904,"M"
503,"John","Hutton Balfour","Browne","Max Hillary (pseudonym)",1845,1921,"M"
504,"Joseph","Crowther","Hirst",NULL,NULL,NULL,"M"
505,"Arthur","A.","Hoffmann",NULL,NULL,NULL,"M"
506,"Frederick","August","Hoffmann",NULL,NULL,NULL,"M"
507,"Emma",NULL,"Elliot","Margery Hollis (pseudonym)",1850,1927,"F"
508,"George",NULL,"Holmes",NULL,NULL,NULL,"M"
509,"J.","Gibb","Holmes",NULL,NULL,NULL,"M"
510,"A.","N.","Homer",NULL,NULL,NULL,"U"
511,"Beryl",NULL,"Hope",NULL,NULL,NULL,"F"
512,"Lady Elizabeth",NULL,"Hope","Cotton (maiden name)",1842,1922,"F"
513,"Lydia",NULL,"Hope",NULL,NULL,NULL,"F"
514,"Arabella","Maud","Hopkinson",NULL,1844,1928,"F"
515,"Mary","A. M.","Hoppus","Mrs. Alfred Marks (married name)",1843,1916,"F"
516,"Lady Constance",NULL,"Howard","Finch-Hatton (maiden name)",1848,1910,"F"
517,"Percy",NULL,"Hulburd",NULL,1863,1943,"M"
518,"Margaret","Wolfe","Hungerford","Duchess (pseudonym); Hamilton (maiden name); Argles (first married name)",1855,1897,"F"
520,"Eliza",NULL,"Hunt","Eliza Meadows Sheppard (maiden name); Mrs. John Hunt (familiar name); Spes (pseudonym)",1846,1890,"F"
521,"Jean",NULL,"Ingelow","Orris (pseudonym)",1820,1897,"F"
522,"Charles","Thomas Clement","James",NULL,1858,1905,"M"
523,"Henry",NULL,"James",NULL,1843,1916,"M"
524,"M.","E.","James",NULL,NULL,NULL,"F"
525,"Margaret",NULL,"Jameson",NULL,NULL,NULL,"F"
527,"Harriett",NULL,"Jay","Charles Marlowe (pseudonym)",1857,1932,"F"
528,"Richard",NULL,"Jefferies",NULL,1848,1887,"M"
529,"John","Edward","Jenkins",NULL,1838,1910,"M"
530,"Philippa","Prittie","Jephson",NULL,NULL,NULL,"F"
531,"Anne",NULL,"Jervoise","Brudie Brudie (pseudonym); Mrs. Arthur Tristram Jervoise (familiar name)",1845,NULL,"F"
532,"Ada","Maria","Jocelyn","Jenyns (maiden name)",1860,1931,"F"
533,"Grace","L. Keith","Johnston","Leslie Keith (pseudonym)",1843,1929,"F"
534,"Mór",NULL,"Jókai",NULL,1825,1904,"M"
535,"May",NULL,"Kelly","Mary J. Spence (maiden name); Mrs. Tom Kelly (familiar name)",1846,NULL,"F"
536,"Mary",NULL,"Kennard","Laing (maiden name); Mrs. Edward Kennard (familiar name)",1850,1936,"F"
538,"Katharine",NULL,"King",NULL,1844,NULL,"F"
539,"Richard","Ashe","King","Basil",1839,1932,"M"
540,"Wynter","Frore","Knight","(pseudonym)",NULL,NULL,"M"
541,"Kathleen",NULL,"Knox","Edward Kane (pseudonym)",1847,1930,"F"
542,"Jessie",NULL,"Krikorian","Jessie Ellen Caroline Bulkeley (maiden name)",1854,1940,"F"
543,"Harry","Longley","Lander",NULL,1836,1908,"M"
544,"Col. Cuthbert",NULL,"Larking",NULL,1842,1910,"M"
545,"George","Parsons","Lathrop",NULL,1851,1898,"M"
546,"Emily",NULL,"Lawless","Honorable (title)",1845,1913,"F"
548,"Katharine",NULL,"Lee","(pseudonym); Katharine Lee Rawlings (maiden name); Jenner (married name)",1854,1936,"F"
549,"Vernon",NULL,"Lee","(pseudonym); Violet Paget (legal name)",1856,1935,"F"
550,"Alfred",NULL,"Leigh",NULL,NULL,NULL,"M"
551,"Marie",NULL,"Connor","Leighton (married name)",1865,1941,"F"
552,"Horace","Frank","Lester",NULL,1853,1896,"M"
553,"Mary",NULL,"Lester","Maria Soltera (pseudonym)",NULL,NULL,"F"
554,"Helen","Prothero","Lewis","Pugh (married name)",1862,1946,"F"
555,"Mary","Anna","Lewis",NULL,1849,1915,"F"
556,"John","Kirkwood","Leys",NULL,1847,1909,"M"
557,"Mary","Jane","Linskill","Stephen Yorke (pseudonym)",1840,1891,"F"
558,"James","Stanley","Little",NULL,1856,1940,"M"
559,"Jessie","Sale","Lloyd","Hopkins (maiden name); Stirling (first married name); Lloyd (second married name)",1846,NULL,"F"
560,"Mrs.",NULL,"Lodge","E. Lodge (alternate name)",NULL,NULL,"F"
562,"Cecil",NULL,"Lucas",NULL,NULL,NULL,"M"
563,"Henry","William","Lucy",NULL,1843,1924,"M"
564,"Caroline","Sophia","Lunn","Grundy (maiden name); Linus (pseudonym); Mrs. J. Calbraith Lunn (familiar name)",1823,1893,"F"
565,"Edna",NULL,"Lyall","(pseudonym); Ada Ellen Bayly (legal name)",1857,1903,"F"
566,"Laslett",NULL,"Lyle",NULL,NULL,NULL,"U"
567,"Edmund","David","Lyon","Captain (rank)",1825,1891,"M"
568,"Elizabeth","J.","Lysaght",NULL,NULL,NULL,"F"
569,"Annette","Thomasina","Lyster",NULL,1831,1908,"F"
570,"Constance","Ellen","MacEwen","Dicker (married name); Mrs. A. C. Dicker (familiar name)",1850,1897,"F"
571,"Charles",NULL,"Mackay",NULL,1812,1889,"M"
572,"Ella",NULL,"Macmahon",NULL,1864,1956,"F"
573,"Fayr",NULL,"Madoc","(pseudonym); Eleanor M. Maddock (legal name?)",NULL,NULL,"F"
575,"Lady Margaret",NULL,"Majendie","Lindsay (maiden name)",1850,1912,"F"
576,"Lucas",NULL,"Malet","(pseudonym); Mary St Leger Harrison (legal name); Kingsley (maiden name)",1852,1931,"F"
577,"William","Hurrell","Mallock",NULL,1849,1923,"M"
578,"Mary","Elizabeth","Mann","Rackham (maiden name)",1848,1929,"F"
579,"Eleanor","Mary","Marsh",NULL,NULL,NULL,"F"
580,"William",NULL,"Marshall",NULL,1831,1904,"M"
581,"Mary","Emma","Martin","Le Breton (maiden name); Mrs. Herbert Martin (alternate name)",1845,1931,"F"
582,"Victoria",NULL,"Baker","J. Masterman (pseudonym); Rybot (married name)",1838,1913,"F"
583,"Helen",NULL,"Mathers","(pseudonym); Ellen Buckingham Mathews (maiden name); Reeves (married name)",1851,1920,"F"
584,"Ellen",NULL,"Maule","Mrs. Augustus Henry Maule (familiar name)",1835,NULL,"F"
585,"Sir Herbert","Eustace","Maxwell",NULL,1845,1937,"M"
586,"Philip",NULL,"May",NULL,NULL,NULL,"M"
587,"Isabella",NULL,"Mayo","Fyvie (maiden name); Edward Garrett (pseudonym)",1843,1914,"F"
588,"Letitia",NULL,"McClintock",NULL,NULL,NULL,"F"
589,"Herman","Charles","Merivale",NULL,1839,1906,"M"
590,"Frank",NULL,"Merryfield",NULL,NULL,NULL,"M"
591,"Jean",NULL,"Middlemass","Mary Jane Middlemass (legal name)",1834,1919,"F"
592,"John",NULL,"Mills","D'Horsay (pseudonym)",1815,1887,"M"
593,"William",NULL,"Minto",NULL,1845,1893,"M"
595,"Joseph","Fitzgerald","Molloy",NULL,1858,1908,"M"
596,NULL,NULL,"Monica",NULL,NULL,NULL,"U"
597,"George",NULL,"Moore","Lady Rhone (pseudonym)",1852,1933,"M"
598,"Mary",NULL,"Moore","Mrs. Moore (familiar name)",NULL,NULL,"F"
599,"Susan",NULL,"Morley","(pseudonym); Sarah Frances Spedding (legal name)",1836,1921,"F"
600,"Hugh",NULL,"Morven",NULL,NULL,NULL,"M"
601,"Alan",NULL,"Muir","(pseudonym); Rev. Richard Hayes Robinson (legal name?)",1842,1892,"M"
602,"Wilhelmina",NULL,"FitzClarence","Kennedy-Erskine (maiden name); Countess of Munster (title)",1830,1906,"F"
603,"David","Christie","Murray",NULL,1847,1907,"M"
604,"Marriette",NULL,"Beadum","H. Musgrave (pseudonym); Mrs. Musgrave (pseudonym)",NULL,NULL,"F"
605,"Geraldine","Penrose","Fitzgerald","Naseby (pseudonym); Frances A. Gerard (pseudonym)",1846,1939,"F"
606,"Mary","Anne","Needell","Lupton (maiden name); Mrs. John H. Needell (familiar name)",1830,1922,"F"
607,"Emma",NULL,"Newman","Mrs. Newman (familiar name); Mrs. E. Newman (familiar name)",1831,1903,"F"
608,"Wilhelm","Otto August","Niemann",NULL,1839,1919,"M"
609,"Lady Augusta",NULL,"Noel","Keppel (maiden name)",1838,1902,"F"
610,"William","Edward","Norris",NULL,1847,1925,"M"
612,"Alice",NULL,"O'Connell",NULL,1853,NULL,"F"
613,"Stackpool","Edward","O'Dell",NULL,1841,1917,"M"
615,"Nannie","Power","O'Donoghue","Lambert (maiden name)",1843,1940,"F"
616,"Alice",NULL,"O'Hanlon",NULL,1840,NULL,"F"
617,"Georges",NULL,"Ohnet","(pseudonym); Georges Henot (legal name)",NULL,NULL,"M"
618,"Laurence",NULL,"Oliphant",NULL,1829,1888,"M"
619,"R.",NULL,"Orloffsky",NULL,NULL,NULL,"U"
620,"Emily","Fanny Dorothy","Osborn","McDonnell (married name)",1851,1925,"F"
621,"Harriet",NULL,"Parr","Holme Lee (pseudonym)",1828,1900,"F"
622,"Mrs. George",NULL,"Posnett",NULL,NULL,NULL,"F"
623,"Mary","Anna","Paull","Ripley (married name)",1838,1910,"F"
624,"Mary","W.","Paxton",NULL,NULL,NULL,"F"
625,"Frances","Mary","Peard",NULL,1835,1923,"F"
626,"Walter","Octavius","Peile",NULL,1844,1918,"M"
628,"Richard","Davis","Perry",NULL,1849,1892,"M"
629,"Francis","Charles","Philips",NULL,1849,1921,"M"
630,"Jane","Josephine","Phillips","Jerome (maiden name); Mrs. Alfred Phillips (familiar name)",1839,1918,"F"
631,"Thomas","A.","Pinkerton","Thomas Warden (pseudonym)",1850,1914,"M"
632,"Catherine","Louisa","Pirkis","Lyne (maiden name); Mrs. F. E. Pirkis (familiar name)",1839,1910,"F"
633,"Eliza","Fanny","Pollard",NULL,1839,1911,"F"
635,"Rosa","Caroline","Praed","Murray-Prior (maiden name); Mrs. Campbell Praed (familiar name)",1851,1935,"F"
636,"Alice",NULL,"Price","Saunders (maiden name)",1840,1891,"F"
637,"Eleanor","C.","Price",NULL,1847,1933,"F"
638,"E.","D.","Primrose","(pseudonym?)",NULL,NULL,"U"
639,"Clara",NULL,"Quin","Charles Quentin (pseudonym)",1846,1903,"F"
640,"Wilhelm","Karl","Raabe",NULL,1831,1910,"M"
641,"William","Fraser","Rae",NULL,1835,1905,"M"
642,"Edmund",NULL,"Randolph",NULL,1850,1889,"M"
643,"Catherine","Emily Blanche","Randolph","Bamford-Hesketh (maiden name); Mrs. Randolph (familiar name)",1839,1884,"F"
644,"Emma",NULL,"Reade","Mrs. Compton Reade (familiar name); Scott-Waring (maiden name)",1847,1925,"F"
645,"James",NULL,"Rice","Martin Legrand (pseudonym)",1844,1882,"M"
646,"James","Brinsley","Richards","Reginald Temple S. C. Grenville Nugent Grenville-Murray (legal name)",1846,1892,"M"
647,"Sir Benjamin","Ward","Richardson",NULL,1828,1896,"M"
648,"Gertrude","Minnie","Robins","Baillie Reynolds (married name)",1861,1939,"F"
650,"Albert","Robinson","Bulman","A.B.C.S. (pseudonym)",1841,1924,"M"
651,"Esmé",NULL,"Stuart","(pseudonym); Amelie Claire Leroy (legal name)",1851,1934,"F"
652,"Caroline",NULL,"Wall","A French Lady (pseudonym)",NULL,NULL,"F"
653,"Elim","Henry","D'Avigdor","Wanderer (pseudonym)",1841,1895,"M"
654,"Florence",NULL,"Warden","(pseudonym); Florence Alice Price (maiden name); James (married name)",1857,1929,"F"
655,"William","Francis","Barry",NULL,1849,1930,"M"
656,"William",NULL,"Mackay",NULL,1846,NULL,"M"
657,"Martin",NULL,"Combe",NULL,NULL,NULL,"M"
658,"Duncan",NULL,"Lisle",NULL,NULL,NULL,"M"
659,"Alfred","Egmont","Hake",NULL,1849,1916,"M"
660,"J.","G.","Lefebre",NULL,NULL,NULL,"U"
661,"Susanna","Carnegie","Venn","Edmonstone (maiden name)",1843,1931,"F"
662,"Mrs.",NULL,"Hills",NULL,NULL,NULL,"F"
663,"Gertrude","Armitage","Southam","Tramio (pseudonym)",1860,1942,"F"
664,"Alfred",NULL,"Moberly","Major (rank)",NULL,NULL,"M"
665,"Julian","Osgood","Field","X. L. (pseudonym)",1852,1925,"M"
666,"T.",NULL,"Dowden",NULL,NULL,NULL,"U"
667,"Sydney",NULL,"Carstone",NULL,NULL,NULL,"M"
668,"Louis","John","Jennings",NULL,1836,1893,"M"
669,NULL,NULL,"Lolo","(pseudonym)",NULL,NULL,"U"
670,"Mrs. Henry",NULL,"Arnold",NULL,NULL,NULL,"F"
671,"Lisbeth","Gooch","Séguin","Strahan (married name)",NULL,1890,"F"
672,"Peter","Hay","Hunter",NULL,1854,1909,"M"
673,"Annie",NULL,"Carruthers",NULL,NULL,NULL,"F"
674,NULL,NULL,"Moira","(pseudonym)",NULL,NULL,"U"
675,"Sir George","Tomkyns","Chesney",NULL,1830,1895,"M"
676,"Constance","Isabella Stuart","Smith",NULL,1859,1930,"F"
677,"Cecilia",NULL,"Wethered","Burder (maiden name); Mrs. Charles Wethered (familiar name)",1839,1912,"F"
678,NULL,NULL,"Arena","(pseudonym)",NULL,NULL,"U"
679,"Eleanor","Ashworth","Towle","Taylor (maiden name); E. M. Archer (pseudonym)",1847,1911,"F"
680,"Mary",NULL,"Allan-Olney",NULL,NULL,NULL,"F"
681,"May","Laffan","Hartley","Laffan (maiden name)",1850,1916,"F"
682,"Mrs. G.",NULL,"Bigg-Wither",NULL,NULL,NULL,"F"
683,"Bella",NULL,"Duffy","Arabella Jane Duffy (legal name)",1849,1926,"F"
685,"Aurelia","C.","Pace","A. C. P. (pseudonym)",NULL,NULL,"U"
686,"Ebenezer",NULL,"Rogers",NULL,1836,1915,"M"
687,"James","Manners","Romanis","Hadji of Hyde Park (pseudonym)",1855,NULL,"M"
688,"Blanche",NULL,"Roosevelt","Blanche Macchetta, Marchesa d'Allegri (married name)",1853,1898,"F"
689,"Richard",NULL,"Rowlatt",NULL,1809,1885,"M"
690,"Horatio","Bickerstaffe","Rowney","(pseudonym); J. A. G. Barton (pseudonym); Shoshee Chunder Dutt (legal name)",1825,1885,"M"
691,"Mary","Catherine","Rowsell","Pen Derwas (pseudonym)",1839,1921,"F"
692,"Dora",NULL,"Russell","Dorothy Russell (legal name)",1829,1905,"F"
693,"John",NULL,"Rye",NULL,NULL,NULL,"M"
694,"James","Peter","King-Salter",NULL,1831,1895,"M"
695,"Alice","Charlotte","Sampson",NULL,NULL,NULL,"F"
696,"Lady Virginia",NULL,"Sandars","Lady Virginia Frances Zerlina Taylour (maiden name)",1828,1922,"F"
698,"Francis",NULL,"Savage",NULL,NULL,NULL,"U"
699,"A.","E.","Schlötel",NULL,NULL,NULL,"U"
701,"Joseph","Alan","Scofield",NULL,NULL,NULL,"M"
702,"Redna",NULL,"Scott","E. S. B. (pseudonym)",NULL,NULL,"F"
703,"Adeline",NULL,"Sergeant","Emily Frances Adeline Sergeant (legal name)",1851,1904,"F"
704,"Thomas",NULL,"Shairp",NULL,NULL,NULL,"M"
705,"William",NULL,"Sharp","Fiona Macleod (pseudonym)",1855,1905,"M"
706,"Flora","Louisa","Shaw","Lady Lugard (alternate name)",1852,1929,"F"
707,"Robert","Harborough","Sherard","Robert Kennedy (alternate name)",1861,1943,"M"
708,"John","Walter","Sherer","Paul Benison (pseudonym)",1823,1911,"M"
709,"Helen",NULL,"Shipton","Voules (married name)",1857,1945,"F"
710,"Margaret",NULL,"Sidney","(pseudonym); Harriett Mulford Stone Lothrop (legal name)",1844,1924,"F"
